6.6	232.75	6	2.9869	337.4454	0	0	20	20	10	11	11	4	82.7596	5	0	0	3	13	1.7917272727
11	64.63	1	4.2931	384.25376	0	0	26	25	5	5	16	4	100.5297	6	0	0	6.7	10	3.4147272727
29	97.53	5	1.0314	304.36088	0	0	25	24	6	4	13	0	86.4132	12	1	0	0.69	13	1.8009090909
2.6	42.77	2	2.2844	261.33944	0	0	22	20	4	3	15	1	81.8384	6	1	0	19	10	2.6752727273
4.7	24.75	1	4.2888	337.47846	0	0	28	26	3	2	15	1	109.4517	12	1	0	18.5171428571	22	7.2840909091
2.4	58.2	2	4.5342	372.54414	0	0	30	27	4	4	27	3	113.1814	0	0	0	7.6	6.6	1.2002727273
6.1	98.17	3	3.8949	401.8402	0	0	32	29	4	5	14	1	110.908	17	1	1	4	20	4.0782727273
4.9	64.17	2	4.3746	415.3506592	0	6	31	30	6	4	24	1	92.0186	6	1	0	21	10	5.6990909091
2.4	69.81	1	0.5816	369.3383296	0	3	29	27	4	5	16	2	96.4837	11	1	1	11	16	1.6962121212
2.4	140.87	1	1.6819	452.8638432	0	1	33	30	7	9	19	3	108.7597	11	0	1	1.3	13	0.4778181818
0.31	81.65	1	0.7358	306.2707864	0	2	24	22	5	7	8	0	70.7088	16	0	0	40	13	2.1872272727
2	71.77	2	0.0724	129.0924632	0	1	10	10	4	3	3	1	29.2201	6	0	0	5.7	10	0.6517727273
3.2	139.54	4	-1.2597	285.2317832	0	1	22	20	8	9	12	0	62.6318	10	0	0	12	13	3.2329090909
16	64.43	0	1.7116	303.2883632	0	1	24	22	5	6	11	2	79.466	11	0	0	1	6.5	0.888030303
1.4	78.49	0	2.5715	313.2831832	0	1	25	23	4	3	10	3	91.721	12	1	1	38.8887857143	8.6	2.0293333333
1.3	90.57	1	2.6339	331.29834	0	0	28	25	3	5	5	2	91.582	21	0	1	1.8	13	0.3190909091
26	65.72	2	-0.7977	130.0772232	0	1	11	11	4	2	3	2	27.6414	6	0	0	5.4236428571	8.8	0.5288181818
1.6	89.27	3	3.7106	304.3194832	0	1	23	22	6	6	10	1	82.9858	12	0	0	11	10	1.564
17	105.97	1	4.43	500.5708496	0	3	37	34	6	6	32	5	123.0318	0	0	0	7.1030714286	13	4.5338484849
16	85.52	2	3.2934	410.4580032	0	1	32	30	3	5	14	2	114.4871	16	0	1	0.44	20	0.4935727273
5.8	225.76	5	-1.1042	511.50144	0	0	36	35	12	14	20	4	121.834	12	0	2	8.2615	17	2.1407272727
2.1	113.13	0	-0.6162	122.981461	0	0	6	7	2	5	4	2	15.062	0	0	3	4	10	0.5350909091
1.3	143.65	0	1.7292	384.2348074	0	2	28	26	6	10	11	1	78.5545	16	0	2	2	13	0.7989454545
2	85.53	0	0.7853	136.043161	0	0	8	8	2	4	7	1	23.4285	0	0	2	2.7	10	0.3256454545
0.32	110.38	0	3.2031	433.477641	0	0	32	30	4	6	23	3	119.2255	6	0	2	6.8	10	0.6595
1.2	169.22	3	1.9315	428.370161	0	0	29	29	7	9	22	7	102.7789	0	0	2	1.2	10	0.8083272727
2.5	75.49	3	1.0176	244.31222	0	0	23	21	5	2	12	1	72.692	10	1	0	22	15	2.8813636364
1.6	133.84	2	2.4101	329.7362	0	0	22	21	5	7	8	3	73.5221	11	0	1	1.3	10	0.1813272727
1.7	67.77	1	-0.6812	171.23678	0	0	15	15	4	2	14	1	46.7976	0	1	1	7	10	0.7552424242
5.6	43.13	2	2.0024	288.36148	0	0	25	22	4	3	18	1	85.0095	6	1	0	6.8	8.6	2.6846363636
4.6	139.28	4	-1.3897	255.23062	0	0	20	19	8	8	9	1	61.6447	10	0	0	3.7	13	1.4028181818
2.8	91.21	1	1.2537	375.3940832	0	1	32	29	6	6	19	2	105.5654	11	1	1	11	13	1.8504545455
12	69.94	2	4.5007	447.9103032	0	1	35	32	7	5	18	0	122.6204	17	1	0	32	25	17.9760909091
32	110.6	3	-0.7074	263.1981464	0	2	19	18	6	7	12	1	54.826	6	0	0	0.81	10	1.3953636364
1	213.75	8	-7.5303	482.63512	0	0	48	46	20	7	48	0	124.5965	0	5	0	5.5	22	0.7415181818
0.8	37.3	1	3.6586	310.42994	1	0	26	23	2	2	22	3	92.9588	0	0	0	22.7157857143	10	1.0538181818
0.5	133.06	3	5.2654	490.61556	0	0	36	34	9	9	24	6	133.3061	6	0	0	6.3	13	0.8509090909
0.56	138.53	3	4.3316	445.53518	0	0	33	31	9	9	17	4	115.3026	12	0	0	4.8	13	2.4655454546
0.82	121.98	3	5.8952	494.00352	0	0	35	33	8	8	19	4	126.2486	12	0	0	1.6	20	1.4123636364
9.1	51.36	2	2.8614	313.4173	0	0	27	24	4	4	16	1	95.9929	10	1	0	6.7	10	3.396
4.5	80.71	3	0.8171	247.1012	0	0	17	17	5	3	9	2	61.0105	6	1	0	22	11	1.8331818182
7.8	41.74	2	4.5777	376.8721632	0	1	29	27	3	2	16	1	106.445	12	1	0	36	22	12.8755454545
3.4	66.48	1	1.468	236.26704	0	0	18	17	5	5	14	4	69.3527	0	0	0	5.4	6.5	1.4323333333
85	63.83	2	1.6887	160.17592	0	0	13	12	4	4	2	0	46.7441	11	0	0	0.29	10	2.606
5.7	94.83	3	1.7816	362.4599	0	0	29	26	5	5	26	3	97.5344	0	0	0	1.9	10	0.5891818182
28	50.97	2	1.7824	286.3456	0	0	26	22	4	3	19	1	82.7457	6	1	0	2.6	8.6	3.73
11	50.84	4	1.858	337.88742	0	0	26	25	4	2	15	0	100.7249	11	2	0	1300	850	495.168121212
1.5	75.35	3	0.1351	76.05466	0	0	4	5	4	4	3	1	13.7486	0	0	0	6.3077142857	10	1.2221818182
0.13	166.84	2	7.1446	500.41148	0	0	45	38	4	8	12	2	135.345	31	0	4	32	22	2.1025454546
1.8	170.67	2	0.8357	316.205122	0	0	19	20	4	7	17	2	66.5755	0	1	4	26.6512857143	10	1.0631818182
0.82	40.13	0	1.7385	205.27288	0	0	15	15	1	2	8	1	60.2385	6	0	1	3	10	0.6583636364
26	79.22	3	3.9007	385.58438	0	0	27	27	5	4	19	2	112.6772	6	1	0	7.7	10	9.4302727273
24	183.89	3	1.1799	496.48594	0	0	43	39	10	9	28	3	122.4847	12	1	2	26	13	23.8795454545
10	44.46	2	0.8067	205.23312	0	0	18	16	4	3	11	1	64.3094	6	1	0	5.5	10	3.0213636364
6.4	104.49	1	3.1717	439.52404	0	0	35	32	5	7	22	2	118.2887	11	0	1	11	13	3.0940909091
1.1	51.38	1	2.2128	261.085961	0	0	14	14	4	4	13	1	62.6022	0	0	0	10.2	8.6	0.779669697
16	80.59	2	2.2066	359.47914	1	0	27	26	3	4	23	3	103.0071	0	0	1	12.9189642857	8.6	0.6621181818
3.3	87.48	3	4.8263	494.61068	0	0	42	38	8	6	17	1	155.4586	24	1	0	20	20	4.0553636364
3	143.59	3	-3.0016	299.34608	0	0	23	22	8	7	19	4	77.7504	0	1	1	1.3	10	0.3484545455
13	7.68	1	2.5229	281.4152	0	0	24	22	2	0	12	0	95.0217	12	1	0	8.8	20	11.1604545455
18	119.23	5	3.7387	614.79742	0	0	50	46	9	8	30	2	183.5837	18	1	0	0.76	22	1.8833636364
6.8	137.41	0	10.5557	774.96285	0	0	58	54	5	7	27	9	223.9848	22	2	2	40.1778571429	26	6.9673212121
1.3	71.36	0	2.5926	356.7797	0	0	27	25	3	5	9	2	94.179	16	0	1	1.2	10	0.1521090909
20	49.33	3	4.1478	348.46134	0	0	31	28	4	2	14	1	110.2836	16	1	0	4.1	13	4.4041818182
18	65.38	4	2.9028	349.4494	0	0	31	28	5	3	11	0	110.7821	20	1	0	11	17	8.5494545455
2	199.89	8	-0.8457	821.13785	0	0	34	34	12	12	25	3	145.6122	6	0	0	9.5279285714	22	0.4173636364
1.9	188.45	8	-0.1595	777.08529	0	0	31	31	11	11	22	3	134.7421	6	0	0	2.5	13	0.38
1.4	168.66	6	0.0574	791.11187	0	0	32	32	11	11	23	3	139.5666	6	0	0	2.6	18	0.4097272727
2.4	98.33	2	1.6458	612.90563	0	0	20	20	5	6	11	3	96.9189	6	0	1	30.5896785714	10	0.2554909091
2.3	85.84	1	3.9942	428.52942	0	0	37	33	6	5	18	2	132.6567	17	1	1	6.8	13	2.6671818182
7	115.4	2	4.1811	587.68596	0	0	50	44	9	9	30	3	170.5955	17	1	0	8.3	13	3.2373333333
140	57.53	2	1.6656	246.30162	0	0	20	18	3	3	16	4	68.7566	0	0	0	16.6406428571	10	2.5212045455
1.3	307.16	12	-10.3101	573.63488	0	0	52	50	24	13	51	1	132.993	0	4	0	4.1	22	0.2788181818
56	77.3	4	0.103	212.26552	0	0	17	17	5	3	11	0	59.9032	6	1	0	7.5592857143	10	1.5176363636
31	128.56	0	-0.0158	236.13632	0	0	17	16	6	2	15	2	47.278	0	2	2	15.4253571429	16	28.4422727273
0.07	121.12	2	2.5741	335.33512	0	0	25	23	7	8	10	4	84.7565	11	0	0	44	8.6	0.2938181818
26	103.55	1	2.911	371.38714	0	0	29	27	7	8	15	4	100.6787	10	0	0	1	13	1.6290454546
5.1	104.7	0	5.7073	705.63342	0	0	55	49	9	12	26	1	194.534	28	0	0	24	22	5.5395454546
10	140.29	3	4.3793	506.69778	0	0	37	35	7	8	29	3	144.1933	5	0	0	5.3150714286	13	7.3293636364
1.4	289.09	11	-10.1586	488.5304	0	0	47	45	23	11	47	0	110.631	0	4	0	3.1	22	0.2451818182
19	33.68	1	1.8716	238.73318	0	0	19	18	3	1	12	1	67.2884	6	1	0	2.5	16	3.871
6.7	76.37	2	2.5759	396.4347232	0	1	34	31	5	4	14	3	114.2659	17	1	0	9.7	12	3.3267272727
9.2	41.74	2	2.4868	248.34068	0	0	20	19	3	2	13	1	77.6297	6	1	0	4.4856428571	10	2.3394545455
1.6	57.2	0	1.771	253.27262	0	0	20	19	2	3	6	2	70.726	12	0	1	1.4	6.5	0.3017363636
0.35	62.13	0	0.9563	254.26068	0	0	21	19	2	4	8	2	67.864	11	0	1	5.2	6.6	0.2267272727
2.7	202.81	7	2.1158	588.69566	0	0	45	43	13	12	31	4	157.4223	10	0	0	1.1	13	1.0367272727
18	154.17	5	-0.5393	398.43566	0	0	37	34	10	7	17	1	112.5015	19	2	1	11	45	14.5700909091
23	100.16	4	1.8095	329.4134	0	0	27	26	6	4	14	1	95.2691	12	1	0	3.15	13	5.0286363636
1.9	170.61	4	-1.0157	468.50232	0	0	38	36	10	9	22	4	126.9555	12	1	1	2.5	13	6.7180909091
4.8	115.67	2	-0.0129	229.25624	0	0	16	15	6	7	9	1	56.3082	6	0	0	4.4	10	1.1230909091
4.4	87.08	1	4.3809	369.3614696	0	3	28	26	4	4	12	0	87.2392	16	1	1	1.1	22	1.7366090909
0.57	78.29	0	2.65916	285.30274	2	0	24	22	4	5	5	0	79.688	17	0	0	59	10	2.8624545455
2	430.78	16	1.437	1210.4062	0	0	96	91	29	25	64	11	328.138	21	1	0	3.1	18	0.5800727273
23	108.23	3	-1.9993	197.18794	0	0	17	17	6	4	10	1	48.8626	6	1	1	1.2	10	2.443
1.9	79.04	1	0.4264	361.3675032	0	1	30	27	5	6	17	2	100.8527	11	1	1	11	16	1.4254415584
9.9	42.21	1	3.1435	329.4796	0	0	26	24	4	2	14	0	102.6257	12	1	0	21	22	10.1350909091
1.8	37.3	1	3.8826	312.44582	1	0	26	23	2	2	23	2	93.4328	0	0	0	20.4261428571	10	1.5664545455
3.8	113.43	2	1.19916	280.28468	2	0	22	21	7	7	11	3	84.5524	6	0	0	1.1	8.8	0.4238181818
16	33.54	2	1.2396	235.34522	0	0	18	18	3	2	11	1	74.0684	6	1	0	1.9	10	2.049
2.1	148.99	6	-0.314	407.5453	0	0	29	28	9	8	28	1	108.5106	0	1	0	7.5	13	2.6529090909
1.8	71.11	1	1.6445	337.3461032	0	1	26	24	7	7	18	2	91.0587	6	0	0	5.4	8.6	1.158
1.2	144.82	2	-3.2393	405.48794	0	0	35	34	9	6	26	3	111.2865	6	2	2	12	13	0.8904545455
1.3	63.19	0	-2.447	73.8909	0	0	3	6	1	3	2	1	6.769	0	2	2	5.7205714286	10	0.6724545455
1	61.69	2	2.6749	321.1581	0	0	23	21	4	4	9	2	89.2215	12	0	0	22	6.5	1.3626363636
16	24.75	1	4.9406	371.92352	0	0	29	27	3	2	16	1	114.4617	12	1	0	6.9	22	6.7670909091
4	52.9	1	2.6262	335.18468	0	0	24	22	4	4	10	2	94.1228	12	0	0	6.7	6.6	1.4596
8.2	89.61	1	3.8959	421.90268	0	0	33	30	5	6	11	0	116.0778	22	0	1	8.8463928571	20	4.3832727273
7.2	72.83	1	4.1955	404.53964	0	0	31	29	5	5	27	4	113.9238	0	0	0	1.3	8	1.5044363636
1	98.77	1	3.0681	460.37136	0	0	30	30	6	7	21	3	115.9597	6	0	1	2.395	10	0.4178727273
14	16.61	1	3.1852	278.41126	0	0	26	23	2	0	14	0	89.5764	12	1	0	54	46	33.5704545455
15	38.33	1	4.6706	359.7027128	0	4	26	24	3	3	13	1	82.6597	12	0	0	11	22	6.4456818182
15	84.08	2	3.0452	295.29272	0	0	25	23	6	5	7	2	81.7549	16	0	0	1.3	10	1.3175454546
16	118.62	4	1.5382	373.4229	0	0	31	29	8	6	18	1	101.3321	12	1	0	8.2	16	6.926
1.9	157.76	4	-2.3406	430.52058	0	0	37	35	10	7	27	4	120.3124	6	2	1	2	25	2.3294818182
0.12	136.22	2	3.0426	351.40072	0	0	25	23	7	8	10	4	90.3675	11	0	0	21	10	0.533
46	21.51	1	3.6726	264.3583232	0	1	21	20	2	1	14	1	80.7102	6	1	0	5	16	10.3380909091
7	71.01	1	-0.1265	305.20022	0	0	22	22	5	3	15	1	78.2296	6	1	1	1.1	10	0.8360909091
2.5	242.81	5	0.0333	642.62714	0	0	54	49	14	13	39	3	153.7063	12	1	2	17	17	7.7227272727
4.9	30.74	1	2.3652	248.34068	0	0	20	19	3	2	13	1	76.6917	6	1	0	6.4	16	2.6136818182
6.8	33.54	2	2.9513	247.35592	0	0	20	19	3	2	13	1	80.3814	6	1	0	2.5	10	1.4595454546
0.6	104.64	2	2.384	218.25022	0	0	14	15	6	6	12	2	53.8798	0	0	0	7.8996428571	10	0.7928909091
28	24.67	2	3.3078	234.35716	0	0	19	18	2	1	13	0	77.4297	6	1	0	2	16	5.0093636364
15	63.69	2	0.1944	169.1844	0	0	12	12	5	5	2	0	40.3625	10	0	1	3.7879285714	10	2.4247636364
3.9	142.89	2	-1.1618	383.4625	0	0	30	28	9	8	26	4	103.3857	0	1	1	1.3	11	0.2896363636
7.4	92.47	4	-3.5823	131.17952	0	0	12	13	7	3	10	2	38.2659	0	2	0	1.4	16	11.6181818182
1.7	21.51	1	2.8749	310.45312	0	0	25	24	2	1	12	1	98.5877	12	1	0	43	22	6.516
4.4	16.61	1	0.8108	150.24074	0	0	13	13	2	0	7	0	49.8884	6	1	0	16	16	4.7781818182
6.6	133.3	1	-0.0568	379.40756	0	0	28	26	8	9	19	3	96.3127	6	0	1	0.8	13	0.2789090909
3.7	52.81	1	1.0827	114.16884	0	0	8	8	2	2	2	1	30.8787	5	0	0	3.8	10	1.2375454546
12	66.48	1	1.5733	262.30432	1	0	19	19	5	5	14	4	79.2427	0	0	0	5.1612857143	6.5	1.4305606061
2.1	216.2	3	-0.8477	452.4234	0	0	35	33	11	13	15	3	114.514	17	0	2	3.4	22	1.2992121212
3.5	108.23	3	-1.6092	211.21452	0	0	18	18	6	4	11	1	53.7076	6	1	1	3.3	10	1.4619090909
22	66.76	2	1.6288	356.43544	0	0	31	26	4	4	24	1	101.1538	6	1	0	2	10	3.3638181818
20	37.3	1	3.8792	288.42442	0	0	24	21	2	2	22	2	85.6568	0	0	0	0.67	10	1.2509090909
0.55	42.91	1	2.6283	234.3141	0	0	20	19	4	2	13	1	71.9074	6	1	0	4.5	10	2.0574090909
6.1	94.83	3	1.8036	374.4706	0	0	30	27	5	5	26	4	101.8674	0	0	0	3.5	10	0.9973181818
6.4	218.52	3	5.8312	900.04078	0	0	70	64	15	15	46	6	235.6658	18	0	0	29	22	7.7977454546
5.7	68.79	3	1.5574	300.80432	0	0	21	21	5	4	14	1	83.5333	6	1	0	9.4	10	2.8002727273
1.2	55.38	0	7.3692	652.81892	0	0	54	48	6	6	30	0	197.802	24	2	0	5.6	26	8.8688757576
1.4	100.88	2	4.6982	365.83454	0	0	26	24	6	6	11	3	99.5896	12	0	0	19	10	1.485
13	55.3	2	0.587	268.37184	0	0	21	21	5	3	15	0	77.8552	6	1	0	4	10	2.6295454546
2.7	89.54	1	1.878	626.93221	0	0	21	21	5	6	12	3	103.1367	6	0	1	33.6828928571	10	0.2151363636
0.85	83.87	1	0.6152	171.15396	0	0	12	12	3	3	6	1	43.2458	5	1	1	7.8	11	0.6724545455
8.3	36.87	1	1.3126	180.26672	0	0	16	16	4	1	10	0	56.4451	6	1	0	12	16	5.2612727273
2.1	210.01	2	0.1078	538.57396	0	0	39	36	13	14	26	7	136.4009	6	0	1	0.71	10	0.161
4	68.65	2	3.8538	496.6366632	0	1	41	38	6	4	24	1	142.2164	16	1	0	13	13	4.1524545455
0.17	521.35	15	-0.8816	1269.2665	0	0	95	89	30	32	62	10	325.1152	23	0	1	21	18	0.6104181818
5.3	31.43	1	3.1789	326.7752632	0	1	27	24	2	2	9	1	93.7087	17	1	0	3.5	16	6.5437272727
1.7	105.59	6	-3.11	208.23222	0	0	15	15	6	5	15	0	52.0387	0	1	0	2.7	13	1.2347272727
6.2	69.54	1	1.61698	211.21936	1	0	18	17	4	3	4	1	59.9747	12	0	0	0.67	8	1.1717
1.2	174.32	3	-0.347	455.4605	0	0	37	34	7	9	26	5	114.0559	6	1	3	22	13	1.4066363636
8	20.57	1	2.696	266.3608	0	0	24	21	3	2	12	0	88.9577	12	1	0	16.0453571429	16	9.1311363636
7.9	178	6	-1.1692	444.48092	0	0	38	36	10	8	24	2	117.9098	12	2	2	25	25	11.7903636364
5.2	144.9	0	2.9546	1100.1668	0	0	79	76	14	14	52	3	305.978	24	2	2	0.87	20	1.8128848485
10	42.77	2	1.945	269.74722	0	0	20	19	4	3	13	1	75.2279	6	1	0	1.8	10	1.6835454546
0.68	98.55	1	7.6133	585.1753	0	0	45	41	4	5	20	2	170.7033	23	0	1	3.8	22	0.8060909091
26	54.13	3	1.3502	286.3456	0	0	26	22	4	3	19	1	83.2335	6	1	0	4.5179285714	10	2.7127272727
0.72	237.26	2	-3.4683	518.45672	0	0	39	36	13	16	23	5	117.3647	11	0	2	3.9	13	0.1712636364
2.4	91.21	1	1.6438	401.4313632	0	1	35	31	6	6	22	2	113.0654	11	1	1	9.7	11	1.8906363636
11	73.04	3	0.8697	242.68542	0	0	18	17	6	5	11	1	69.9961	6	1	0	2.7	10	1.7642727273
2.9	86.53	4	-0.3914	310.40852	0	0	25	24	6	4	19	0	86.7908	6	1	0	11	13	1.9699090909
3.3	124.07	1	1.4779	413.46684	0	0	32	29	7	8	18	3	112.1337	11	0	1	1.1	11	0.2162727273
22	74.36	4	1.8594	358.45132	0	0	32	27	5	4	26	0	102.0213	6	1	0	3.5	10	4.8215454546
15	54.13	3	2.6646	340.43604	0	0	31	26	4	3	24	1	100.3855	6	1	0	6.3125714286	10	6.5505151515
23	71.2	3	1.4535	328.38228	0	0	29	25	5	4	21	2	93.0855	6	1	0	1.2	10	1.9555454546
57	71.2	3	1.6775	342.40886	0	0	31	26	5	4	24	1	96.2525	6	1	0	2.2	10	4.2102727273
6.4	198.94	4	0.0205	558.64976	0	0	44	41	12	11	27	6	147.4257	11	1	1	0.94	18	0.3781272727
6.6	74.78	3	3.6926	336.47224	0	0	27	25	5	3	15	2	99.3051	10	1	0	6.1	16	2.821
1.8	69.23	1	2.3171	316.41464	0	0	24	23	3	4	16	2	89.8092	6	0	1	1.4	8.6	0.2530681818
14	75.53	3	1.3374	406.4429464	0	2	34	31	6	4	22	0	104.599	12	1	0	13.672	11	9.2614545455
7.5	56.73	1	3.769	471.01482	0	0	37	34	5	6	19	1	140.9717	17	1	0	1.1	14	2.3536363636
12	13.67	1	3.3901	254.3468	0	0	22	20	2	1	10	0	82.0267	12	1	0	8.1	20	5.6404545455
81	148.77	4	-1.3902	297.2673	0	0	23	21	9	10	13	0	69.1658	10	0	0	1	13	4.6473636364
9.2	29.54	0	1.9437	223.29146	0	0	16	16	3	3	9	1	65.419	6	1	0	1.3	16	1.2968181818
0.55	213.75	8	-7.4035	480.61924	0	0	48	46	20	7	47	1	124.1225	0	5	0	2.2	20	0.7333363636
0.3	63.57	1	2.4783	266.29786	0	0	23	20	3	4	5	1	78.1967	17	0	0	81	10	1.4044545455
11	114.89	2	3.1127	480.5329	0	0	38	36	7	5	21	5	137.5864	12	2	1	1.5	13	2.3029090909
18	17.33	1	2.0004	163.2395	0	0	14	13	2	1	8	0	54.0907	6	1	0	2.4	16	3.6270909091
7.3	110.45	1	3.0276	346.33462	0	0	26	25	6	5	15	5	94.5247	6	1	1	5.4788928571	13	1.076
15	119.68	1	3.8228	418.44034	0	0	31	30	7	6	20	5	114.8377	6	1	1	1.2	13	1.7337272727
15	110.45	1	4.0538	388.41436	0	0	29	28	6	5	18	5	108.9457	6	1	1	6.5	13	3.7652363636
0.86	87.28	1	2.4811	281.26614	0	0	23	21	4	3	8	3	86.8617	12	1	1	33	10	1.7651818182
25	110.45	1	3.4177	360.3612	0	0	27	26	6	5	16	5	99.3317	6	1	1	7.0488214286	13	1.3878181818
9.7	120.73	1	0.8634	238.15704	0	0	18	17	6	6	9	4	62.8047	5	1	1	12.007	10	0.6800909091
9.8	145.33	3	-0.2067	333.47332	0	0	24	24	7	4	17	2	91.9318	5	3	1	1.7	16	7.6092727273
0.4	168.24	3	0.5882	588.57976	0	0	51	45	15	12	38	1	141.9109	12	1	0	8.7732857143	13	2.0427272727
22	30.46	2	3.5794	239.33546	0	0	21	19	2	1	9	0	80.5391	12	1	0	4.5	18	5.6612727273
9.9	42.91	1	1.3993	260.35138	0	0	22	21	4	2	14	2	77.3104	6	1	0	4.2	10	2.6334545455
10	16.61	1	2.8002	264.38468	0	0	24	22	2	0	11	1	87.3184	12	1	0	37	16	10.2231818182
2.5	79.04	1	0.4264	361.3675032	0	1	30	27	5	6	17	2	100.8527	11	1	1	11	16	1.4254415584
2.6	182.17	5	4.3466	870.65302	0	0	63	58	15	12	41	4	230.7844	18	2	1	1.9	26	5.9812727273
1.2	145.44	2	0.2402	300.22312	0	0	23	22	6	8	8	3	71.14	12	0	2	0.97	10	0.6533363636
8.4	96.31	1	3.7654	345.41606	0	0	27	25	5	5	11	0	93.6992	16	1	1	0.48	13	0.4371818182
5.8	39.82	0	3.1285	293.36296	0	0	25	22	2	4	9	1	87.3945	15	0	0	5.2	10	1.6118181818
4.8	106.1	2	-0.8537	284.35136	0	0	23	23	7	5	20	3	74.7053	0	1	1	2.0530357143	10	0.5481818182
6.3	140.87	1	0.8894	400.42832	0	0	31	28	7	9	17	3	103.7917	11	0	1	0.5	13	0.3922727273
1.1	61.69	2	2.0215	286.71304	0	0	22	20	4	4	8	2	84.2115	12	0	0	8.9	5.3	0.856
1.8	83.63	2	-1.2969	158.1552	0	0	11	11	5	5	9	2	39.9222	0	0	0	4.9	8.8	0.7016363636
5.1	50.97	2	1.9258	358.49438	1	0	28	27	4	3	20	1	106.0445	6	1	0	2.7	8.4	1.8055454546
6.1	60.2	2	1.2003	316.37158	0	0	28	24	5	4	21	1	88.4145	6	1	0	6.8	8.6	2.5110909091
2	211.54	5	-1.7772	458.41808	0	0	37	34	8	10	26	5	106.8625	6	1	3	12	17	1.9830909091
6.4	221.29	4	4.1266	853.90614	0	0	68	62	15	15	43	7	218.9591	18	0	0	30.106	18	3.7722363636
2.6	24.75	1	2.7465	297.4146	0	0	27	23	3	2	20	1	95.9602	6	1	0	40	16	6.4382727273
2.5	193.87	2	-0.6273	232.045642	0	0	15	16	6	7	13	2	37.5449	0	1	4	25.0954285714	10	1.5377272727
1.5	52.6	0	6.0281	572.8619	0	0	46	41	4	4	44	2	175.461	0	2	0	2.1683571429	13	33.4691
2.6	134.8	2	-2.5798	339.40994	0	0	27	25	8	7	23	4	94.0667	0	1	1	1.2	8.8	0.2368181818
2.2	105.54	1	3.75	383.3698064	0	2	29	27	6	6	13	0	90.3612	16	1	1	7.9433571429	22	2.3281545455
11	49.81	0	3.86	339.38504	0	0	27	25	5	5	10	0	97.164	17	0	0	1.4	13	1.5104545455
0.89	60.69	3	5.5606	416.63646	0	0	32	30	3	3	29	3	127.4024	0	0	0	7.7	13	2.1921636364
18	44.3	1	3.8695	330.3733432	0	1	29	26	5	3	17	0	93.0424	12	1	0	17	16	12.9630909091
2	69.81	1	0.4929	333.3574032	0	1	27	25	4	5	14	2	96.4747	11	1	1	13	11	1.5166666667
8.4	130.05	4	-0.7261	253.2578	0	0	20	19	7	7	9	1	65.3667	10	0	0	2.4	13	1.3150909091
6.9	114.84	1	-0.1451	333.38218	0	0	25	23	6	7	16	3	87.9142	6	0	1	2.0246428571	10	0.3655454545
74	121.68	4	0.6441	342.43534	0	0	30	29	8	4	16	2	102.0406	12	2	0	12	25	39.8355454545
23	24.67	2	4.0347	286.43172	0	0	24	22	2	1	17	1	94.2287	6	1	0	2.5	16	3.8832727273
0.47	75.27	2	1.8426	226.27222	0	0	16	16	5	5	13	3	67.0394	0	0	0	31.0844285714	6.6	0.9035757576
39	78.89	0	0.193	278.30702	0	0	21	20	4	7	8	3	76.274	10	0	0	0.77	6.6	2.146
1.7	117.18	1	-2.2956	339.40668	0	0	27	26	6	6	24	3	90.3344	0	1	2	7.6	10	0.6108181818
27	56.45	2	4.0977	404.97658	0	0	31	28	5	3	19	0	125.0435	12	1	0	11	17	14.8178181818
21	38.33	1	2.1167	179.21572	0	0	13	13	3	3	6	1	52.0537	6	0	0	1.1	10	1.2500909091
5.1	4.44	1	4.484	244.39504	0	0	21	19	1	0	15	0	82.9067	6	1	0	23	20	11.7960909091
4.2	124.07	1	0.0797	363.40816	0	0	27	25	7	8	18	3	94.2472	6	0	1	1.2	10	0.3151818182
0.063	75.27	2	1.358	232.23528	0	0	18	17	5	5	9	3	67.6344	6	0	0	140	6.6	0.9256909091
6.8	124.07	1	-0.3088	349.38158	0	0	26	24	7	8	17	3	89.4402	6	0	1	1	10	0.3743636364
14	79.37	2	2.863	334.37182	0	0	29	26	6	5	11	2	104.0294	16	0	0	2.2	10	1.7605454546
7.7	61.86	3	0.8794	249.32874	0	0	22	21	5	2	12	0	74.0469	10	1	0	2.6	16	1.7572727273
4	184.56	2	-0.9795	516.54684	0	0	39	36	12	13	27	6	136.8619	6	0	1	1.1	8.8	0.2295818182
3	59.08	0	-2.175	776.72576	0	0	49	46	6	6	47	2	211.484	0	2	2	1.9	10	1.4063
3.1	121.14	1	2.9361	361.39228	0	0	27	25	6	7	12	3	93.6114	12	0	1	0.91	10	0.1766545455
7.8	75.76	3	4.69668	432.60094	1	0	37	34	5	3	23	1	137.0898	12	2	0	10	13	4.6822727273
1.8	37.56	2	4.5127	339.49434	0	0	28	26	3	2	16	0	108.4645	12	1	0	13	22	3.8094545455
0.0047	439.57	6	8.3778	1117.08414	0	0	83	76	19	27	28	13	266.0698	42	0	4	960	730	1.4642363636
14	127.12	3	1.1057	423.5198	0	0	31	30	6	7	27	4	112.0989	0	0	1	0.59	10	0.646
4.7	106.95	1	2.3687	383.40114	0	0	31	28	8	9	14	1	110.3609	16	0	0	2.6	13	1.326
2.9	94.83	3	1.5576	360.44402	0	0	29	26	5	5	25	4	97.0604	0	0	0	4.8	10	0.7790909091
2.5	91.67	2	1.7658	358.42814	0	0	29	26	5	5	24	5	96.0986	0	0	0	4.6947857143	8.8	0.7589545455
